id_oscar,id_inf,id_res,id_content,title_oscar,year_ceremony,category,name,winner,directed_by,based_on,starring,distributed_by,budget,budget_x_million,box_office,box_office_x_million,imdb,metascore,rotten_tomatoes
470,559,6005,NULL,Chariots of Fire,1982,COSTUME DESIGN,Milena Canonero,1,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
471,559,6011,NULL,Chariots of Fire,1982,DIRECTING,Hugh Hudson,0,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
472,559,6025,NULL,Chariots of Fire,1982,FILM EDITING,Terry Rawlings,0,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
473,559,6037,NULL,Chariots of Fire,1982,MUSIC (Original Score),Vangelis,1,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
474,559,6048,NULL,Chariots of Fire,1982,BEST PICTURE,David Puttnam. Producer,1,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
475,559,6073,NULL,Chariots of Fire,1982,WRITING (Screenplay Written Directly for the Screen),Colin Welland,1,Hugh Hudson,NULL,['Ben Cross'. 'Ian Charleson'. 'Nigel Havers'. 'Cheryl Campbell'. 'Alice Krige'. 'Lindsay Anderson'. 'Dennis Christopher'. 'Nigel Davenport'. 'Brad Davis'. 'Peter Egan'. 'John Gielgud'. 'Ian Holm'. 'Patrick Magee'],20th Century Fox,$5.5 million (£3 million),5.5000000,$59 million (U.S.),59.000000,7.2,78,82
476,266,8286,NULL,Chicago,2003,ACTOR IN A SUPPORTING ROLE,John C. Reilly,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
477,266,8292,NULL,Chicago,2003,ACTRESS IN A LEADING ROLE,Renée Zellweger,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
478,266,8295,NULL,Chicago,2003,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
479,266,8297,NULL,Chicago,2003,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
480,266,8303,NULL,Chicago,2003,ART DIRECTION,Art Direction: John Myhre. Set Decoration: Gordon Sim,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
481,266,8308,NULL,Chicago,2003,CINEMATOGRAPHY,Dion Beebe,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
482,266,8313,NULL,Chicago,2003,COSTUME DESIGN,Colleen Atwood,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
483,266,8318,NULL,Chicago,2003,DIRECTING,Rob Marshall,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
484,266,8332,NULL,Chicago,2003,FILM EDITING,Martin Walsh,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
485,266,8352,NULL,Chicago,2003,MUSIC (Original Song),Music by John Kander. Lyric by Fred Ebb,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
486,266,8354,NULL,Chicago,2003,BEST PICTURE,Martin Richards. Producer,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
487,266,8369,NULL,Chicago,2003,SOUND,Michael Minkler. Dominick Tavella. David Lee,1,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
488,266,8382,NULL,Chicago,2003,WRITING (Adapted Screenplay),Screenplay by Bill Condon,0,Rob Marshall,['Chicago'. 'by'. 'Bob Fosse'. 'Fred Ebb'. 'Chicago'. 'by'. 'Maurine Dallas Watkins'],['Renée Zellweger'. 'Catherine Zeta-Jones'. 'Richard Gere'. 'Queen Latifah'. 'John C. Reilly'. 'Lucy Liu'. 'Taye Diggs'. 'Colm Feore'. 'Dominic West'],Miramax Films,$45 million,45.0000000,$306.8 million,306.800000,7.2,81,86
489,496,6513,NULL,Children of a Lesser God,1987,ACTOR IN A LEADING ROLE,William Hurt,0,Randa Haines,['Children of a Lesser God'. 'by Mark Medoff'],['William Hurt'. 'Marlee Matlin'. 'Piper Laurie'. 'Philip Bosco'],Paramount Pictures,$10.5 million,10.5000000,$37 million ( rentals ),37.000000,7.2,80,8
490,496,6522,NULL,Children of a Lesser God,1987,ACTRESS IN A LEADING ROLE,Marlee Matlin,1,Randa Haines,['Children of a Lesser God'. 'by Mark Medoff'],['William Hurt'. 'Marlee Matlin'. 'Piper Laurie'. 'Philip Bosco'],Paramount Pictures,$10.5 million,10.5000000,$37 million ( rentals ),37.000000,7.2,80,8
491,496,6527,NULL,Children of a Lesser God,1987,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,0,Randa Haines,['Children of a Lesser God'. 'by Mark Medoff'],['William Hurt'. 'Marlee Matlin'. 'Piper Laurie'. 'Philip Bosco'],Paramount Pictures,$10.5 million,10.5000000,$37 million ( rentals ),37.000000,7.2,80,8
492,496,6584,NULL,Children of a Lesser God,1987,BEST PICTURE,Burt Sugarman and Patrick Palmer. Producers,0,Randa Haines,['Children of a Lesser God'. 'by Mark Medoff'],['William Hurt'. 'Marlee Matlin'. 'Piper Laurie'. 'Philip Bosco'],Paramount Pictures,$10.5 million,10.5000000,$37 million ( rentals ),37.000000,7.2,80,8
493,496,6606,NULL,Children of a Lesser God,1987,WRITING (Screenplay Based on Material from Another Medium),Hesper Anderson. Mark Medoff,0,Randa Haines,['Children of a Lesser God'. 'by Mark Medoff'],['William Hurt'. 'Marlee Matlin'. 'Piper Laurie'. 'Philip Bosco'],Paramount Pictures,$10.5 million,10.5000000,$37 million ( rentals ),37.000000,7.2,80,8
494,652,5227,NULL,Chinatown,1975,ACTOR,Jack Nicholson,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
495,652,5236,NULL,Chinatown,1975,ACTRESS,Faye Dunaway,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
496,652,5244,NULL,Chinatown,1975,ART DIRECTION,Art Direction: Richard Sylbert. W. Stewart Campbell. Set Decoration: Ruby Levitt,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
497,652,5249,NULL,Chinatown,1975,CINEMATOGRAPHY,John A. Alonzo,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
498,652,5254,NULL,Chinatown,1975,COSTUME DESIGN,Anthea Sylbert,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
499,652,5260,NULL,Chinatown,1975,DIRECTING,Roman Polanski,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
500,652,5276,NULL,Chinatown,1975,FILM EDITING,Sam O'Steen,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
501,652,5285,NULL,Chinatown,1975,MUSIC (Original Dramatic Score),Jerry Goldsmith,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
502,652,5299,NULL,Chinatown,1975,BEST PICTURE,Robert Evans. Producer,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
503,652,5314,NULL,Chinatown,1975,SOUND,Bud Grenzbach. Larry Jost,0,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
504,652,5320,NULL,Chinatown,1975,WRITING (Original Screenplay),Robert Towne,1,Roman Polanski,NULL,['Jack Nicholson'. 'Faye Dunaway'. 'John Hillerman'. 'Perry Lopez'. 'Burt Young'. 'John Huston'],Paramount Pictures,$6 million,6.0000000,$29.2 million,29.200000,8.2,92,99
505,872,1104,NULL,Citizen Kane,1942,ACTOR,Orson Welles,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
506,872,1120,NULL,Citizen Kane,1942,ART DIRECTION (Black-and-White),Art Direction: Perry Ferguson. Van Nest Polglase. Interior Decoration: Al Fields. Darrell Silvera,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
507,872,1136,NULL,Citizen Kane,1942,CINEMATOGRAPHY (Black-and-White),Gregg Toland,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
508,872,1151,NULL,Citizen Kane,1942,DIRECTING,Orson Welles,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
509,872,1167,NULL,Citizen Kane,1942,FILM EDITING,Robert Wise,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
510,872,1176,NULL,Citizen Kane,1942,MUSIC (Music Score of a Dramatic Picture),Bernard Herrmann,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
511,872,1212,NULL,Citizen Kane,1942,OUTSTANDING MOTION PICTURE,Mercury,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
512,872,1246,NULL,Citizen Kane,1942,SOUND RECORDING,RKO Radio Studio Sound Department. John Aalberg. Sound Director,0,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
513,872,1263,NULL,Citizen Kane,1942,WRITING (Original Screenplay),Herman J. Mankiewicz. Orson Welles,1,Orson Welles,NULL,['Orson Welles'. 'Joseph Cotten'. 'Dorothy Comingore'. 'Everett Sloane'. 'Ray Collins'. 'George Coulouris'. 'Agnes Moorehead'. 'Paul Stewart'. 'Ruth Warrick'. 'Erskine Sanford'. 'William Alland'],RKO Radio Pictures,$839.73,0.8000000,$1.6million (re-releases),1.600000,8.3,100,99
514,104,9736,NULL,Citizenfour,2015,DOCUMENTARY (Feature),Laura Poitras. Mathilde Bonnefoy and Dirk Wilutzky,1,Laura Poitras,NULL,['Edward Snowden'. 'Glenn Greenwald'. 'William Binney'. 'Jacob Appelbaum'. 'Ewen MacAskill'],Radius-TWC,$1 million,1.0000000,$3 million,3.000000,8.0,88,96
515,432,7056,NULL,City Slickers,1992,ACTOR IN A SUPPORTING ROLE,Jack Palance,1,Ron Underwood,NULL,['Billy Crystal'. 'Daniel Stern'. 'Bruno Kirby'. 'Patricia Wettig'. 'Helen Slater'. 'Jack Palance'],Columbia Pictures,$26 million,26.0000000,$180 million,180.000000,6.8,70,9
516,875,277,NULL,Cleopatra,1935,ASSISTANT DIRECTOR,Cullen Tate,0,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
517,874,278,NULL,Cleopatra,1935,ASSISTANT DIRECTOR,Cullen Tate,0,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
518,875,282,NULL,Cleopatra,1935,CINEMATOGRAPHY,Victor Milner,1,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
519,874,283,NULL,Cleopatra,1935,CINEMATOGRAPHY,Victor Milner,1,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
520,875,288,NULL,Cleopatra,1935,FILM EDITING,Anne Bauchens,0,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
521,874,289,NULL,Cleopatra,1935,FILM EDITING,Anne Bauchens,0,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
522,875,299,NULL,Cleopatra,1935,OUTSTANDING PRODUCTION,Paramount,0,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
523,874,300,NULL,Cleopatra,1935,OUTSTANDING PRODUCTION,Paramount,0,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
524,875,321,NULL,Cleopatra,1935,SOUND RECORDING,Paramount Studio Sound Department. Franklin B. Hansen. Sound Director,0,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
525,874,322,NULL,Cleopatra,1935,SOUND RECORDING,Paramount Studio Sound Department. Franklin B. Hansen. Sound Director,0,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
526,875,3982,NULL,Cleopatra,1964,ACTOR,Rex Harrison,0,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
527,874,3983,NULL,Cleopatra,1964,ACTOR,Rex Harrison,0,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
528,875,4007,NULL,Cleopatra,1964,ART DIRECTION (Color),Art Direction: John DeCuir. Jack Martin Smith. Hilyard Brown. Herman Blumenthal. Elven Webb. Maurice Pelling. Boris Juraga. Set Decoration: Walter M. Scott. Paul S. Fox. Ray Moyer,1,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
529,874,4008,NULL,Cleopatra,1964,ART DIRECTION (Color),Art Direction: John DeCuir. Jack Martin Smith. Hilyard Brown. Herman Blumenthal. Elven Webb. Maurice Pelling. Boris Juraga. Set Decoration: Walter M. Scott. Paul S. Fox. Ray Moyer,1,Cecil B. DeMille,NULL,['Claudette Colbert'. 'Warren William'. 'Henry Wilcoxon'],Paramount Pictures,$842.91,0.8000000,$1.929.161,1.929161,7.0,60,6
530,875,4018,NULL,Cleopatra,1964,CINEMATOGRAPHY (Color),Leon Shamroy,1,Joseph L. Mankiewicz,['The Life and Times of Cleopatra'. 'by Carlo Maria Franzero'. 'Histories'. 'by'. 'Plutarch'. '.'. 'Suetonius'. '. and'. 'Appian'],['Elizabeth Taylor'. 'Richard Burton'. 'Rex Harrison'. 'Roddy McDowall'. 'Martin Landau'. 'Hume Cronyn'. 'George Cole'],Twentieth Century-Fox Film Corporation,$31.1million,31.1000000,['$57.8xa0million'. '$40.3xa0million'],57.800000,7.0,60,6
